sa
978.867;3.27382
956.067;3.12353
996.549;3.2312
1003.09;3.32006
963.56;3.19552
1007.6;3.45042
989.27;3.7037
988.699;3.79559
984.551;3.32725
982.152;3.44495
971.942;3.38236
979.95;3.22452
962.907;3.28694
1010.17;3.17627
981.982;3.20301
995.695;3.08403
953.401;3.29271
996.594;3.18624
978.588;3.12953
1018.51;3.1877
997.141;3.23079
972.907;3.18004
972.641;3.36748
1002.54;3.13362
1013.75;3.14123
997.986;3.01748
1003.14;3.24586
977.449;3.34196
994.102;3.27746
966.824;3.18607
