ga
771.939;18.4697
818.099;16.2295
828.44;19.3628
853.639;18.1724
846.623;20.4144
842.172;22.3472
831.407;22.1557
843.047;24.736
887.155;22.7953
829.566;24.8301
834.474;25.9256
844.857;27.3055
826.374;27.7377
782.821;29.9056
800.904;32.8199
839.392;31.8869
826.087;31.4253
824.179;33.5232
790.269;34.162
831.732;38.4667
778.265;36.3762
859.493;38.8541
756.028;51.4171
808.603;50.7277
868.952;45.7898
876.345;43.2416
860.077;46.4402
805.001;42.9761
787.954;48.6769
841.726;43.4333
