ga
327643;22.9666
315123;24.4832
302334;29.7532
329666;27.6635
342031;31.0542
296148;31.2474
348439;31.2599
328048;34.7507
338237;32.3743
327388;36.4908
310382;39.1103
282839;38.5214
313577;43.3793
273575;41.5135
313940;42.0149
322335;45.212
348882;45.5247
356486;43.5075
309864;51.15
342285;50.0533
303554;53.1618
343220;53.5129
336331;56.0499
278185;61.8158
353233;61.7493
337878;59.8276
293154;63.8904
299791;61.4632
335135;65.6387
282918;73.66
